pressure: 1010.173, temp: 22.71931,  time: 3.53
pressure: 1011.257, temp: 8.315919,  time: 1614.907
pressure: 1010.462, temp: 8.169724,  time: 1629.981
pressure: 1010.894, temp: 7.986815,  time: 1645.119
pressure: 1011.135, temp: 7.840357,  time: 1660.193
pressure: 1010.789, temp: 7.657119,  time: 1675.235
pressure: 1011.443, temp: 7.455346,  time: 1690.311
pressure: 1011.13, temp: 7.290094,  time: 1705.408
pressure: 1011.368, temp: 7.143079,  time: 1720.496
pressure: 1010.831, temp: 6.995947,  time: 1735.568
pressure: 1010.776, temp: 6.830283,  time: 1750.644
pressure: 1010.979, temp: 6.664471,  time: 1765.751
pressure: 1011.076, temp: 6.443157,  time: 1780.804
pressure: 1011.5, temp: 6.258528,  time: 1795.864
pressure: 1011.22, temp: 6.110692,  time: 1810.937
pressure: 1011.127, temp: 5.925733,  time: 1826.06
pressure: 1010.998, temp: 5.722067,  time: 1841.147
pressure: 1011.384, temp: 5.518179,  time: 1856.229
pressure: 1011.031, temp: 5.332633,  time: 1871.331
pressure: 1011.38, temp: 5.109738,  time: 1886.493
pressure: 1011.249, temp: 4.905186,  time: 1901.61
pressure: 1010.895, temp: 4.719036,  time: 1916.708
pressure: 1011.09, temp: 4.551345,  time: 1931.781
pressure: 1010.735, temp: 4.364848,  time: 1946.931
pressure: 1011.151, temp: 4.178168,  time: 1962.018
pressure: 1011.159, temp: 4.047383,  time: 1977.136
pressure: 1011.388, temp: 3.897804,  time: 1992.231
pressure: 1011.245, temp: 3.822971,  time: 2007.385
pressure: 1011.067, temp: 3.729388,  time: 2022.467
pressure: 1011.216, temp: 3.673217,  time: 2037.55
pressure: 1011.216, temp: 3.673217,  time: 2052.647
pressure: 1010.817, temp: 3.598296,  time: 2067.819
pressure: 1011.629, temp: 3.485859,  time: 2082.912
pressure: 1010.866, temp: 3.3546,  time: 2098.027
pressure: 1010.836, temp: 3.204479,  time: 2113.144
pressure: 1011.026, temp: 3.035454,  time: 2128.33
pressure: 1010.703, temp: 2.86628,  time: 2143.473
pressure: 1011.113, temp: 2.678134,  time: 2158.617
pressure: 1011.081, temp: 2.527487,  time: 2173.745
pressure: 1011.342, temp: 2.395574,  time: 2188.906
pressure: 1010.905, temp: 2.301295,  time: 2204.036
pressure: 1011.273, temp: 2.225839,  time: 2219.147
pressure: 1011.277, temp: 2.093721,  time: 2234.297
pressure: 1011.352, temp: 1.999296,  time: 2249.479
pressure: 1010.987, temp: 1.942619,  time: 2264.599
pressure: 1011.063, temp: 1.848121,  time: 2279.725
pressure: 1011.393, temp: 1.753577,  time: 2294.841
pressure: 1011.212, temp: 1.658987,  time: 2310.013
pressure: 1011.067, temp: 1.583282,  time: 2325.169
pressure: 1010.959, temp: 1.526484,  time: 2340.271
pressure: 1011.616, temp: 1.46967,  time: 2355.379
pressure: 1011.216, temp: 1.393892,  time: 2370.586
pressure: 1011.29, temp: 1.299128,  time: 2385.673
pressure: 1011.217, temp: 1.26121,  time: 2400.816
pressure: 1011.364, temp: 1.204319,  time: 2415.946
pressure: 1011.766, temp: 1.147411,  time: 2431.105
pressure: 1011.584, temp: 1.052528,  time: 2446.182
pressure: 1011.584, temp: 1.052528,  time: 2461.303
pressure: 1011.183, temp: 0.9765892,  time: 2476.401
pressure: 1012.131, temp: 0.9386086,  time: 2491.588
pressure: 1011.766, temp: 0.881624,  time: 2506.707
pressure: 1012.204, temp: 0.8436252,  time: 2521.823
pressure: 1011.694, temp: 0.8436252,  time: 2536.922
pressure: 1011.84, temp: 0.7866131,  time: 2552.083
pressure: 1012.058, temp: 0.7676054,  time: 2567.19
pressure: 1011.912, temp: 0.6915564,  time: 2582.307
pressure: 1011.912, temp: 0.6915564,  time: 2597.475
pressure: 1012.058, temp: 0.6345003,  time: 2612.641
pressure: 1012.313, temp: 0.6345003,  time: 2627.75
pressure: 1012.24, temp: 0.5964539,  time: 2642.865
pressure: 1012.385, temp: 0.5393703,  time: 2658.026
pressure: 1012.568, temp: 0.5013055,  time: 2673.196
pressure: 1012.823, temp: 0.5013055,  time: 2688.306
pressure: 1012.313, temp: 0.5013055,  time: 2703.457
pressure: 1012.713, temp: 0.4441947,  time: 2718.574
pressure: 1013.26, temp: 0.4632334,  time: 2733.711
pressure: 1012.64, temp: 0.4061115,  time: 2748.821
pressure: 1013.368, temp: 0.3870672,  time: 2763.921
pressure: 1013.15, temp: 0.4061115,  time: 2779.03
pressure: 1012.821, temp: 0.3680211,  time: 2794.178
pressure: 1013.331, temp: 0.3680211,  time: 2809.261
pressure: 1013.295, temp: 0.3489731,  time: 2824.369
pressure: 1013.55, temp: 0.3489731,  time: 2839.469
pressure: 1013.731, temp: 0.3108716,  time: 2854.614
pressure: 1013.695, temp: 0.2918182,  time: 2869.729
pressure: 1014.422, temp: 0.2727629,  time: 2884.845
pressure: 1014.422, temp: 0.2727629,  time: 2899.976
pressure: 1014.641, temp: 0.2537058,  time: 2915.188
pressure: 1014.677, temp: 0.2727629,  time: 2930.317
pressure: 1014.604, temp: 0.2346468,  time: 2945.434
pressure: 1015.332, temp: 0.2155861,  time: 2960.568
pressure: 1015.55, temp: 0.1965234,  time: 2975.75
pressure: 1015.295, temp: 0.1965234,  time: 2990.872
pressure: 1015.55, temp: 0.1965234,  time: 3006.03
pressure: 1015.986, temp: 0.1583927,  time: 3021.166
pressure: 1016.023, temp: 0.177459,  time: 3036.368
pressure: 1015.913, temp: 0.1202547,  time: 3051.489
pressure: 1016.969, temp: 0.1393247,  time: 3066.624
pressure: 1016.714, temp: 0.1393247,  time: 3081.768
pressure: 1016.64, temp: 0.1011829,  time: 3108.922
pressure: 1016.932, temp: 0.1202547,  time: 3124.076
pressure: 1017.442, temp: 0.1202547,  time: 3139.244
pressure: 1017.368, temp: 0.0821093,  time: 3154.418
pressure: 1017.66, temp: 0.1011829,  time: 3169.648
pressure: 1018.498, temp: 0.1393247,  time: 3184.813
pressure: 1018.317, temp: 0.177459,  time: 3199.952
pressure: 1019.119, temp: 0.1965234,  time: 3215.13
pressure: 1019.337, temp: 0.177459,  time: 3230.328
pressure: 1019.591, temp: 0.177459,  time: 3245.52
pressure: 1019.883, temp: 0.1965234,  time: 3260.693
pressure: 1020.064, temp: 0.1583927,  time: 3275.872
pressure: 1019.628, temp: 0.1965234,  time: 3291.085
pressure: 1020.282, temp: 0.1393247,  time: 3306.24
pressure: 1020.356, temp: 0.177459,  time: 3321.401
pressure: 1020.866, temp: 0.177459,  time: 3336.578
pressure: 1021.157, temp: 0.1965234,  time: 3351.792
pressure: 1021.046, temp: 0.1393247,  time: 3366.994
pressure: 1021.848, temp: 0.1583927,  time: 3382.172
pressure: 1021.848, temp: 0.1583927,  time: 3397.384
pressure: 1022.14, temp: 0.177459,  time: 3412.645
pressure: 1022.613, temp: 0.1583927,  time: 3427.862
pressure: 1022.613, temp: 0.1583927,  time: 3443.066
pressure: 1023.16, temp: 0.177459,  time: 3458.255
pressure: 1023.924, temp: 0.177459,  time: 3473.52
pressure: 1024.142, temp: 0.1583927,  time: 3488.737
pressure: 1024.179, temp: 0.177459,  time: 3503.954
pressure: 1024.726, temp: 0.1965234,  time: 3519.134
pressure: 1025.454, temp: 0.177459,  time: 3534.365
pressure: 1025.379, temp: 0.1393247,  time: 3549.535
pressure: 1026.218, temp: 0.177459,  time: 3564.739
pressure: 1026.69, temp: 0.1583927,  time: 3579.913
pressure: 1027.275, temp: 0.1965234,  time: 3595.129
pressure: 1027.784, temp: 0.1965234,  time: 3610.295
pressure: 1028.219, temp: 0.1583927,  time: 3625.464
pressure: 1028.729, temp: 0.1583927,  time: 3640.651
pressure: 1029.569, temp: 0.1965234,  time: 3655.885
pressure: 1030.476, temp: 0.1393247,  time: 3671.101
pressure: 1032.08, temp: 0.177459,  time: 3686.296
pressure: 1032.552, temp: 0.1583927,  time: 3701.491
pressure: 1032.807, temp: 0.1583927,  time: 3716.712
pressure: 1033.826, temp: 0.1583927,  time: 3731.906
pressure: 1033.609, temp: 0.177459,  time: 3747.134
pressure: 1034.846, temp: 0.1583927,  time: 3762.316
pressure: 1035.318, temp: 0.1393247,  time: 3777.533
pressure: 1035.865, temp: 0.1583927,  time: 3792.709
pressure: 1036.885, temp: 0.1583927,  time: 3807.86
pressure: 1037.395, temp: 0.1583927,  time: 3823.037
pressure: 1038.338, temp: 0.1202547,  time: 3838.265
pressure: 1039.178, temp: 0.1583927,  time: 3853.43
pressure: 1039.943, temp: 0.1583927,  time: 3868.61
pressure: 1040.708, temp: 0.1583927,  time: 3883.807
pressure: 1040.236, temp: 0.177459,  time: 3899.09
pressure: 1036.847, temp: 0.1393247,  time: 3914.276
pressure: 1037.904, temp: 0.1583927,  time: 3929.468
pressure: 1037.649, temp: 0.1583927,  time: 3944.655
pressure: 1039.943, temp: 0.1583927,  time: 3959.86
pressure: 1040.67, temp: 0.1393247,  time: 3975.047
pressure: 1044.021, temp: 0.1583927,  time: 4014.217
pressure: 1045.729, temp: 0.1202547,  time: 4029.441
pressure: 1047.041, temp: 0.1393247,  time: 4044.618
pressure: 1048.06, temp: 0.1393247,  time: 4059.786
pressure: 1049.551, temp: 0.1202547,  time: 4074.969
pressure: 1035.318, temp: 0.1393247,  time: 4090.203
pressure: 1029.749, temp: 0.1583927,  time: 4105.386
pressure: 1031.458, temp: 0.1202547,  time: 4120.572
pressure: 1035.139, temp: 0.177459,  time: 4135.778
pressure: 1037.866, temp: 0.1393247,  time: 4151.026
pressure: 1040.16, temp: 0.1393247,  time: 4166.243
pressure: 1043.18, temp: 0.1202547,  time: 4181.466
pressure: 1045.55, temp: 0.1583927,  time: 4196.685
pressure: 1048.06, temp: 0.1393247,  time: 4211.916
pressure: 1049.806, temp: 0.1202547,  time: 4227.137
pressure: 1051.845, temp: 0.1202547,  time: 4242.332
pressure: 1054.1, temp: 0.1011829,  time: 4257.565
pressure: 1054.725, temp: 0.1583927,  time: 4272.808
pressure: 1056.687, temp: 0.1202547,  time: 4288.019
pressure: 1058.432, temp: 0.1011829,  time: 4303.211
pressure: 1060.331, temp: 0.1583927,  time: 4318.416
pressure: 1062.077, temp: 0.1393247,  time: 4333.685
pressure: 1064.116, temp: 0.1393247,  time: 4348.9
pressure: 1065.135, temp: 0.1393247,  time: 4364.104
pressure: 1065.822, temp: 0.1011829,  time: 4379.332
pressure: 1060.471, temp: 0.1011829,  time: 4394.61
pressure: 1057.668, temp: 0.1011829,  time: 4409.849
pressure: 1059.529, temp: 0.1393247,  time: 4437.19
pressure: 1063.274, temp: 0.1011829,  time: 4452.482
pressure: 1066.586, temp: 0.1011829,  time: 4467.696
pressure: 1069.174, temp: 0.1202547,  time: 4482.939
pressure: 1071.468, temp: 0.1202547,  time: 4498.166
pressure: 1070.193, temp: 0.1202547,  time: 4513.465
pressure: 1072.408, temp: 0.0821093,  time: 4528.704
pressure: 1075.329, temp: 0.1393247,  time: 4543.941
pressure: 1077.759, temp: 0.0821093,  time: 4559.173
pressure: 1080.681, temp: 0.1393247,  time: 4574.46
pressure: 1083.405, temp: 0.1011829,  time: 4589.713
pressure: 1083.7, temp: 0.1202547,  time: 4604.969
pressure: 1052.316, temp: 0.1011829,  time: 4620.204
pressure: 1056.1, temp: 0.0821093,  time: 4635.526
pressure: 1060.725, temp: 0.1011829,  time: 4650.773
pressure: 1066.371, temp: 0.1202547,  time: 4666.097
pressure: 1071.173, temp: 0.1011829,  time: 4681.376
pressure: 1074.957, temp: 0.0821093,  time: 4696.67
pressure: 1072.271, temp: 0.1393247,  time: 4711.899
pressure: 1066.802, temp: 0.0821093,  time: 4727.143
pressure: 1067.312, temp: 0.0821093,  time: 4742.375
pressure: 1061.019, temp: 0.1202547,  time: 4757.682
pressure: 1067.567, temp: 0.0821093,  time: 4772.96
pressure: 1071.644, temp: 0.0821093,  time: 4788.195
pressure: 1076.525, temp: 0.1011829,  time: 4803.404
pressure: 1080.602, temp: 0.1011829,  time: 4818.666
pressure: 1065.019, temp: 0.0821093,  time: 4833.88
pressure: 1071.938, temp: 0.1011829,  time: 4849.12
pressure: 1076.995, temp: 0.0821093,  time: 4864.341
pressure: 1075.937, temp: 0.06303391,  time: 4879.638
pressure: 1079.838, temp: 0.1011829,  time: 4894.875
pressure: 1076.485, temp: 0.0821093,  time: 4910.122
pressure: 1082.816, temp: 0.06303391,  time: 4925.397
pressure: 1086.893, temp: 0.06303391,  time: 4940.712
pressure: 1083.405, temp: 0.1011829,  time: 4955.988
pressure: 1079.798, temp: 0.0821093,  time: 4971.221
pressure: 1081.542, temp: 0.06303391,  time: 4986.454
pressure: 1091.48, temp: 0.06303391,  time: 5013.808
pressure: 1088.932, temp: 0.06303391,  time: 5029.031
pressure: 1089.187, temp: 0.06303391,  time: 5044.24
pressure: 1094.497, temp: 0.0439566,  time: 5059.469
pressure: 1098.4, temp: 0.0821093,  time: 5074.731
pressure: 1098.105, temp: 0.06303391,  time: 5089.969
pressure: 1082.816, temp: 0.06303391,  time: 5105.246
pressure: 1078.524, temp: 0.0821093,  time: 5120.47
pressure: 1079.288, temp: 0.0821093,  time: 5135.757
pressure: 1081.542, temp: 0.06303391,  time: 5150.998
pressure: 1079.288, temp: 0.0821093,  time: 5166.226
pressure: 1086.853, temp: 0.0439566,  time: 5181.493
pressure: 1088.207, temp: 0.0821093,  time: 5196.781
pressure: 1092.754, temp: 0.06303391,  time: 5212.021
pressure: 1099.633, temp: 0.06303391,  time: 5227.257
pressure: 1103.415, temp: 0.0439566,  time: 5242.493
pressure: 1106.513, temp: 0.06303391,  time: 5257.8
pressure: 1108.592, temp: 0.0821093,  time: 5285.11
pressure: 1113.434, temp: 0.0821093,  time: 5300.355
pressure: 1116.369, temp: 0.02487755,  time: 5315.643
pressure: 1118.917, temp: 0.02487755,  time: 5330.886
pressure: 1121.974, temp: 0.02487755,  time: 5346.135
pressure: 1119.213, temp: 0.0439566,  time: 5361.379
pressure: 1124.35, temp: 0.06303391,  time: 5376.679
pressure: 1126.815, temp: 0.02487755,  time: 5391.934
pressure: 1094.028, temp: 0.06303391,  time: 5407.206
pressure: 1093.733, temp: 0.0439566,  time: 5422.513
pressure: 1099.633, temp: 0.06303391,  time: 5437.83
pressure: 1101.712, temp: 0.0821093,  time: 5453.103
pressure: 1101.672, temp: 0.06303391,  time: 5468.365
pressure: 1112.547, temp: 0.02487755,  time: 5483.653
pressure: 1123.034, temp: 0.0439566,  time: 5498.952
pressure: 1129.446, temp: 0.06303391,  time: 5514.236
pressure: 1135.264, temp: 0.0439566,  time: 5529.517
pressure: 1080.013, temp: 0.06303391,  time: 5544.783
pressure: 1088.088, temp: 0.02487755,  time: 5560.091
pressure: 1103.885, temp: 0.02487755,  time: 5575.367
pressure: 1125.5, temp: 0.005796585,  time: 5602.728
pressure: 1133.991, temp: 0.0439566,  time: 5618.014
pressure: 1115.309, temp: 0.005796585,  time: 5633.357
pressure: 1115.645, temp: 0.0439566,  time: 5648.657
pressure: 1115.136, temp: 0.0439566,  time: 5663.958
pressure: 1115.9, temp: 0.0439566,  time: 5679.296
pressure: 1116.838, temp: 0.005796585,  time: 5694.658
pressure: 1117.684, temp: 0.0439566,  time: 5709.939
pressure: 1117.643, temp: 0.02487755,  time: 5725.252
pressure: 1118.193, temp: 0.0439566,  time: 5740.556
pressure: 1122.739, temp: 0.02487755,  time: 5755.916
pressure: 1118.876, temp: 0.005796585,  time: 5771.219
pressure: 1120.7, temp: 0.02487755,  time: 5786.522
pressure: 1123.207, temp: 0.005796585,  time: 5801.823
pressure: 1124.226, temp: 0.005796585,  time: 5817.16
pressure: 1126.774, temp: 0.005796585,  time: 5832.491
pressure: 1126.815, temp: 0.02487755,  time: 5847.787
pressure: 1121.506, temp: 0.0439566,  time: 5863.087
pressure: 1122.739, temp: 0.02487755,  time: 5878.429
pressure: 1123.166, temp: -0.01328613,  time: 5893.732
pressure: 1124.522, temp: 0.02487755,  time: 5909.039
pressure: 1122.443, temp: 0.005796585,  time: 5936.555
pressure: 1124.267, temp: 0.02487755,  time: 5951.856
pressure: 1128.557, temp: 0.005796585,  time: 5967.199
pressure: 1128.771, temp: -0.01328613,  time: 5982.439
pressure: 1134.375, temp: -0.01328613,  time: 5997.723
pressure: 1125.755, temp: 0.005796585,  time: 6012.939
pressure: 1126.01, temp: 0.005796585,  time: 6028.131
pressure: 1129.831, temp: 0.005796585,  time: 6043.257
pressure: 1130.045, temp: -0.01328613,  time: 6058.427
pressure: 1125.796, temp: 0.02487755,  time: 6073.562
pressure: 1127.834, temp: 0.02487755,  time: 6088.683
pressure: 1127.752, temp: -0.01328613,  time: 6103.817
pressure: 1129.108, temp: 0.02487755,  time: 6118.996
pressure: 1131.401, temp: 0.02487755,  time: 6134.132
pressure: 1134.459, temp: 0.02487755,  time: 6149.322
pressure: 1130.595, temp: 0.005796585,  time: 6164.467
pressure: 1130.595, temp: 0.005796585,  time: 6179.674
pressure: 1134.885, temp: -0.01328613,  time: 6194.81
pressure: 1133.102, temp: -0.01328613,  time: 6209.928
pressure: 1139.003, temp: 0.005796585,  time: 6225.058
pressure: 1139.429, temp: -0.03237076,  time: 6240.216
pressure: 1143.08, temp: 0.005796585,  time: 6255.362
pressure: 1136.242, temp: 0.02487755,  time: 6270.492
pressure: 1143.038, temp: -0.01328613,  time: 6285.633
pressure: 1150.383, temp: -0.03237076,  time: 6300.841
pressure: 1133.611, temp: -0.01328613,  time: 6315.934
pressure: 1151.445, temp: -0.01328613,  time: 6331.053
pressure: 1143.038, temp: -0.01328613,  time: 6346.172
pressure: 1144.779, temp: -0.03237076,  time: 6361.319
pressure: 1152.973, temp: -0.01328613,  time: 6376.433
pressure: 1146.052, temp: -0.03237076,  time: 6391.577
pressure: 1147.92, temp: 0.005796585,  time: 6406.744
pressure: 1150.383, temp: -0.03237076,  time: 6421.947
pressure: 1154.969, temp: -0.03237076,  time: 6437.096
pressure: 1147.029, temp: -0.05145714,  time: 6452.237
pressure: 1146.01, temp: -0.05145714,  time: 6467.381
pressure: 1146.095, temp: -0.01328613,  time: 6482.562
pressure: 1149.152, temp: -0.01328613,  time: 6497.719
pressure: 1153.185, temp: -0.03237076,  time: 6512.871
pressure: 1153.738, temp: -0.01328613,  time: 6527.92
pressure: 1158.281, temp: -0.03237076,  time: 6543.022
pressure: 1149.322, temp: -0.05145714,  time: 6558.065
pressure: 1153.483, temp: -0.01328613,  time: 6573.133
pressure: 1160.319, temp: -0.03237076,  time: 6588.201
pressure: 1163.419, temp: -0.01328613,  time: 6603.301
pressure: 1165.626, temp: -0.05145714,  time: 6618.394
pressure: 1155.181, temp: -0.05145714,  time: 6633.487
pressure: 1157.474, temp: -0.05145714,  time: 6648.591
pressure: 1161.89, temp: -0.01328613,  time: 6663.755
pressure: 1155.224, temp: -0.03237076,  time: 6678.849
pressure: 1158.069, temp: -0.01328613,  time: 6693.927
pressure: 1158.79, temp: -0.03237076,  time: 6709.028
pressure: 1159.724, temp: -0.07054543,  time: 6724.155
pressure: 1161.252, temp: -0.07054543,  time: 6739.249
pressure: 1164.054, temp: -0.07054543,  time: 6754.336
pressure: 1166.433, temp: -0.03237076,  time: 6769.424
pressure: 1161.847, temp: -0.03237076,  time: 6784.553
pressure: 1163.885, temp: -0.03237076,  time: 6799.633
pressure: 1163.8, temp: -0.07054543,  time: 6814.73
pressure: 1170.764, temp: -0.03237076,  time: 6829.798
pressure: 1163.036, temp: -0.07054543,  time: 6844.844
pressure: 1161.507, temp: -0.07054543,  time: 6871.747
pressure: 1164.309, temp: -0.07054543,  time: 6886.776
pressure: 1166.347, temp: -0.07054543,  time: 6901.854
pressure: 1165.371, temp: -0.05145714,  time: 6916.945
pressure: 1170.932, temp: -0.07054543,  time: 6931.984
pressure: 1175.772, temp: -0.07054543,  time: 6947.03
pressure: 1171.442, temp: -0.07054543,  time: 6962.068
pressure: 1177.344, temp: -0.05145714,  time: 6977.167
pressure: 1172.163, temp: -0.08963547,  time: 6992.184
pressure: 1172.547, temp: -0.03237076,  time: 7007.255
pressure: 1172.292, temp: -0.03237076,  time: 7034.17
pressure: 1177.512, temp: -0.08963547,  time: 7049.191
pressure: 1175.729, temp: -0.08963547,  time: 7064.207
pressure: 1176.623, temp: -0.03237076,  time: 7079.235
pressure: 1175.772, temp: -0.07054543,  time: 7094.321
pressure: 1175.604, temp: -0.03237076,  time: 7109.354
pressure: 1174.032, temp: -0.05145714,  time: 7124.407
pressure: 1174.71, temp: -0.08963547,  time: 7139.523
pressure: 1178.363, temp: -0.05145714,  time: 7154.605
pressure: 1176.834, temp: -0.05145714,  time: 7169.617
pressure: 1172.97, temp: -0.07054543,  time: 7184.645
pressure: 1175.051, temp: -0.05145714,  time: 7199.663
pressure: 1173.946, temp: -0.08963547,  time: 7214.746
pressure: 1177.853, temp: -0.05145714,  time: 7229.766
pressure: 1180.656, temp: -0.05145714,  time: 7244.786
pressure: 1179.382, temp: -0.05145714,  time: 7259.816
pressure: 1181.333, temp: -0.08963547,  time: 7274.887
pressure: 1180.78, temp: -0.1087274,  time: 7289.913
pressure: 1180.612, temp: -0.07054543,  time: 7304.949
pressure: 1181.078, temp: -0.08963547,  time: 7319.972
pressure: 1180.314, temp: -0.08963547,  time: 7335.107
pressure: 1180.612, temp: -0.07054543,  time: 7350.13
pressure: 1179.55, temp: -0.08963547,  time: 7365.175
pressure: 1180.525, temp: -0.1087274,  time: 7380.218
pressure: 1180.103, temp: -0.07054543,  time: 7395.316
pressure: 1180.146, temp: -0.05145714,  time: 7410.345
pressure: 1179.55, temp: -0.08963547,  time: 7425.37
pressure: 1179.252, temp: -0.1087274,  time: 7440.397
pressure: 1178.786, temp: -0.08963547,  time: 7455.5
pressure: 1178.742, temp: -0.1087274,  time: 7470.565
