pressure: 1006.913, temp: 20.6929,  time: 7.101
pressure: 1008.555, temp: -29.01693,  time: 2139.742
pressure: 1008.854, temp: -28.99483,  time: 2154.82
pressure: 1008.36, temp: -28.99483,  time: 2169.976
pressure: 1008.412, temp: -28.97274,  time: 2185.073
pressure: 1008.412, temp: -28.97274,  time: 2200.224
pressure: 1008.36, temp: -28.99483,  time: 2215.276
pressure: 1008.607, temp: -28.99483,  time: 2230.453
pressure: 1008.906, temp: -28.97274,  time: 2245.546
pressure: 1008.113, temp: -28.99483,  time: 2260.733
pressure: 1008.113, temp: -28.99483,  time: 2275.777
pressure: 1008.165, temp: -28.97274,  time: 2290.915
pressure: 1008.36, temp: -28.99483,  time: 2305.964
pressure: 1008.165, temp: -28.97274,  time: 2321.13
pressure: 1008.659, temp: -28.97274,  time: 2336.241
pressure: 1008.711, temp: -28.95065,  time: 2351.52
pressure: 1008.165, temp: -28.97274,  time: 2366.494
pressure: 1008.464, temp: -28.95065,  time: 2381.577
pressure: 1008.412, temp: -28.97274,  time: 2396.608
pressure: 1008.958, temp: -28.95065,  time: 2411.694
pressure: 1008.659, temp: -28.97274,  time: 2426.75
pressure: 1008.464, temp: -28.95065,  time: 2441.856
pressure: 1008.464, temp: -28.95065,  time: 2456.843
pressure: 1008.515, temp: -28.92856,  time: 2471.922
pressure: 1008.021, temp: -28.92856,  time: 2486.971
