pressure: 1000.232, temp: 22.54876,  time: 3.53
pressure: 999.9958, temp: 22.56581,  time: 16.284
pressure: 1000.592, temp: 22.59992,  time: 28.957
pressure: 1000.356, temp: 22.61698,  time: 43.146
pressure: 1000.15, temp: 22.65109,  time: 57.355
pressure: 1000.716, temp: 22.66814,  time: 70.1
pressure: 1000.417, temp: 22.65109,  time: 84.32
pressure: 1000.86, temp: 22.59992,  time: 98.586
pressure: 1000.078, temp: 22.46348,  time: 112.921
pressure: 1000.272, temp: 22.27586,  time: 127.199
pressure: 1000.516, temp: 21.96886,  time: 141.474
pressure: 1000.039, temp: 21.55953,  time: 155.82
pressure: 1000.802, temp: 21.09902,  time: 170.209
pressure: 1000.372, temp: 20.5703,  time: 183.043
pressure: 1000.317, temp: 19.95629,  time: 197.39
pressure: 1000.303, temp: 19.221,  time: 211.831
pressure: 1000.311, temp: 18.49954,  time: 225.259
pressure: 1000.541, temp: 17.75756,  time: 238.082
pressure: 1000.537, temp: 16.89054,  time: 252.532
pressure: 1001.214, temp: 15.96649,  time: 266.909
pressure: 1000.722, temp: 14.98456,  time: 281.354
pressure: 1000.542, temp: 14.03225,  time: 295.788
pressure: 1000.575, temp: 13.05682,  time: 310.232
pressure: 1000.752, temp: 12.02218,  time: 324.706
pressure: 1000.681, temp: 10.99938,  time: 339.217
pressure: 1000.852, temp: 9.970636,  time: 353.65
pressure: 1000.744, temp: 8.935939,  time: 368.139
pressure: 1000.494, temp: 7.968514,  time: 382.6
pressure: 1000.867, temp: 6.922337,  time: 397.105
pressure: 1000.772, temp: 5.907227,  time: 411.657
pressure: 1000.659, temp: 4.886579,  time: 426.109
pressure: 1000.341, temp: 3.897804,  time: 440.627
pressure: 1000.407, temp: 2.979079,  time: 455.139
pressure: 1000.492, temp: 2.07484,  time: 469.703
pressure: 1000.42, temp: 1.090487,  time: 484.214
pressure: 1000.185, temp: 0.1583927,  time: 498.742
pressure: 1000.518, temp: -0.7397877,  time: 513.262
pressure: 1000.073, temp: -1.642013,  time: 527.84
pressure: 1000.667, temp: -2.52896,  time: 542.411
pressure: 1000.449, temp: -3.439188,  time: 556.934
pressure: 1000.368, temp: -4.275494,  time: 571.509
pressure: 1000.526, temp: -5.115185,  time: 586.093
pressure: 1000.17, temp: -5.958261,  time: 600.762
pressure: 1000.129, temp: -6.765279,  time: 615.402
pressure: 999.865, temp: -7.555579,  time: 630.095
pressure: 1000.343, temp: -8.348808,  time: 644.782
pressure: 1000.885, temp: -9.10509,  time: 659.475
pressure: 1000.207, temp: -9.84401,  time: 674.124
pressure: 999.9267, temp: -10.50516,  time: 688.777
pressure: 1000.308, temp: -11.20856,  time: 703.528
pressure: 1000.472, temp: -11.89402,  time: 718.17
pressure: 1000.04, temp: -12.50058,  time: 732.852
pressure: 999.7715, temp: -13.1494,  time: 747.554
pressure: 999.9925, temp: -13.8001,  time: 762.42
pressure: 1000.078, temp: -14.39141,  time: 777.204
pressure: 1000.324, temp: -15.02521,  time: 792.003
pressure: 999.6981, temp: -15.59919,  time: 806.863
pressure: 1000.219, temp: -16.21575,  time: 821.875
pressure: 1000.401, temp: -16.75144,  time: 836.946
pressure: 1000.212, temp: -17.3504,  time: 852.005
pressure: 999.9339, temp: -17.86798,  time: 867.065
pressure: 1000.388, temp: -18.38671,  time: 882.176
pressure: 1000.102, temp: -18.90658,  time: 897.218
pressure: 1000.093, temp: -19.40673,  time: 912.254
pressure: 1000.359, temp: -19.88703,  time: 927.341
pressure: 1000.083, temp: -20.38925,  time: 942.436
pressure: 1000.611, temp: -20.85054,  time: 957.5
pressure: 1000.268, temp: -21.37581,  time: 972.538
pressure: 1000.044, temp: -21.839,  time: 987.606
pressure: 1000.496, temp: -22.32418,  time: 1002.719
pressure: 1000.162, temp: -22.8315,  time: 1017.785
pressure: 1000.229, temp: -23.48834,  time: 1044.752
pressure: 1000.08, temp: -23.78556,  time: 1059.881
pressure: 1000.334, temp: -24.23205,  time: 1086.92
pressure: 1000.117, temp: -24.44495,  time: 1102.019
pressure: 1000.14, temp: -24.65804,  time: 1117.105
pressure: 1000.588, temp: -24.78598,  time: 1132.24
pressure: 1000.506, temp: -24.93532,  time: 1147.326
pressure: 1000.375, temp: -25.10611,  time: 1162.389
pressure: 1000.384, temp: -25.21291,  time: 1177.51
pressure: 1000.298, temp: -25.36251,  time: 1192.643
pressure: 1000.07, temp: -25.57639,  time: 1219.739
pressure: 1000.271, temp: -25.7048,  time: 1246.648
pressure: 1000.229, temp: -25.83327,  time: 1261.755
pressure: 1000.375, temp: -25.87611,  time: 1276.791
pressure: 1000.333, temp: -26.00468,  time: 1303.76
pressure: 1000.238, temp: -26.04755,  time: 1318.858
pressure: 1000.337, temp: -26.11187,  time: 1333.894
pressure: 1000.194, temp: -26.1762,  time: 1360.862
pressure: 1000.099, temp: -26.2191,  time: 1375.916
pressure: 1000.149, temp: -26.30492,  time: 1402.924
pressure: 1000.054, temp: -26.34784,  time: 1417.942
pressure: 1000.199, temp: -26.39077,  time: 1433.01
pressure: 1000.056, temp: -26.45517,  time: 1459.951
pressure: 1000.008, temp: -26.47665,  time: 1474.977
pressure: 1000.201, temp: -26.49812,  time: 1501.903
pressure: 1000.396, temp: -26.627,  time: 1552.734
pressure: 1000.155, temp: -26.627,  time: 1567.788
pressure: 999.8181, temp: -26.66998,  time: 1594.891
pressure: 1000.204, temp: -26.71296,  time: 1621.919
pressure: 1000.204, temp: -26.71296,  time: 1636.985
pressure: 1000.204, temp: -26.71296,  time: 1652.067
pressure: 1000.108, temp: -26.75595,  time: 1667.173
pressure: 1000.348, temp: -26.75595,  time: 1682.251
pressure: 1000.3, temp: -26.77745,  time: 1697.324
pressure: 1000.011, temp: -26.79895,  time: 1712.402
pressure: 1000.396, temp: -26.84195,  time: 1751.342
pressure: 1000.204, temp: -26.82045,  time: 1766.424
pressure: 999.867, temp: -26.86346,  time: 1793.529
pressure: 1000.348, temp: -26.86346,  time: 1808.629
pressure: 1000.108, temp: -26.86346,  time: 1823.728
pressure: 1000.059, temp: -26.88497,  time: 1850.845
pressure: 1000.059, temp: -26.88497,  time: 1866.02
pressure: 1000.011, temp: -26.90648,  time: 1928.931
