pressure: 1002.136, temp: 22.57508,  time: 10.748
pressure: 1002.919, temp: 22.57508,  time: 24.971
pressure: 1002.919, temp: 22.57508,  time: 39.168
pressure: 1002.919, temp: 22.57508,  time: 51.855
pressure: 1002.626, temp: 22.5575,  time: 66.12
pressure: 1002.365, temp: 22.5575,  time: 80.32
pressure: 1003.149, temp: 22.5575,  time: 94.592
pressure: 1002.855, temp: 22.53991,  time: 108.823
pressure: 1002.855, temp: 22.53991,  time: 123.106
pressure: 1002.658, temp: 22.57508,  time: 137.45
pressure: 1002.824, temp: 22.52232,  time: 150.292
pressure: 1003.607, temp: 22.52232,  time: 164.63
pressure: 1002.531, temp: 22.50474,  time: 178.977
pressure: 1002.761, temp: 22.48716,  time: 193.408
pressure: 1002.697, temp: 22.45198,  time: 207.788
pressure: 1002.895, temp: 22.41682,  time: 222.193
pressure: 1002.539, temp: 22.36406,  time: 236.649
pressure: 1002.673, temp: 22.29372,  time: 251.047
pressure: 1002.578, temp: 22.24097,  time: 265.493
pressure: 1002.616, temp: 22.11787,  time: 279.944
pressure: 1002.522, temp: 22.06512,  time: 292.788
pressure: 1002.497, temp: 21.90685,  time: 307.24
pressure: 1002.535, temp: 21.78376,  time: 321.672
pressure: 1003.095, temp: 21.66067,  time: 336.22
pressure: 1002.091, temp: 21.53757,  time: 350.672
pressure: 1002.777, temp: 21.48482,  time: 365.126
pressure: 1002.428, temp: 21.29139,  time: 379.621
pressure: 1003.05, temp: 21.20346,  time: 394.126
pressure: 1002.732, temp: 21.02761,  time: 408.587
pressure: 1002.934, temp: 20.85176,  time: 423.139
pressure: 1002.616, temp: 20.67592,  time: 437.655
pressure: 1002.85, temp: 20.51765,  time: 452.116
pressure: 1002.531, temp: 20.3418,  time: 466.629
pressure: 1002.928, temp: 20.13079,  time: 481.148
pressure: 1002.87, temp: 19.95493,  time: 495.66
pressure: 1002.746, temp: 19.74373,  time: 510.196
pressure: 1003.009, temp: 19.60278,  time: 524.784
pressure: 1002.82, temp: 19.35583,  time: 539.336
pressure: 1002.5, temp: 19.17922,  time: 553.882
pressure: 1002.924, temp: 18.98474,  time: 568.504
pressure: 1002.732, temp: 18.7369,  time: 583.025
