pressure: 999.8439, temp: 21.96784,  time: 14.323
pressure: 999.9037, temp: 22.00179,  time: 28.507
pressure: 1000.172, temp: 22.00179,  time: 42.706
pressure: 999.9338, temp: 22.01876,  time: 55.396
pressure: 999.6951, temp: 22.03573,  time: 69.66
pressure: 999.9639, temp: 22.03573,  time: 83.863
pressure: 1000.024, temp: 22.06968,  time: 98.136
pressure: 1000.024, temp: 22.06968,  time: 112.482
pressure: 999.8153, temp: 22.10362,  time: 126.706
pressure: 1000.084, temp: 22.10362,  time: 140.989
pressure: 1000.054, temp: 22.08665,  time: 153.864
pressure: 999.8153, temp: 22.10362,  time: 168.21
pressure: 999.8153, temp: 22.10362,  time: 182.558
pressure: 1000.114, temp: 22.1206,  time: 196.993
pressure: 1000.383, temp: 22.1206,  time: 211.377
pressure: 999.8752, temp: 22.13757,  time: 225.833
pressure: 999.8752, temp: 22.13757,  time: 240.236
pressure: 1000.413, temp: 22.13757,  time: 254.681
pressure: 999.9052, temp: 22.15454,  time: 269.125
pressure: 999.935, temp: 22.17152,  time: 283.532
pressure: 1000.472, temp: 22.17152,  time: 296.431
pressure: 999.935, temp: 22.17152,  time: 310.83
pressure: 999.6364, temp: 22.15454,  time: 325.312
pressure: 999.6663, temp: 22.17152,  time: 339.809
pressure: 1000.204, temp: 22.17152,  time: 354.259
pressure: 999.9653, temp: 22.18849,  time: 368.763
pressure: 999.9952, temp: 22.20546,  time: 383.263
pressure: 999.7264, temp: 22.20546,  time: 397.717
pressure: 999.7564, temp: 22.22244,  time: 412.27
pressure: 999.9952, temp: 22.20546,  time: 426.784
pressure: 999.5176, temp: 22.23941,  time: 441.244
pressure: 1000.025, temp: 22.22244,  time: 455.759
pressure: 1000.055, temp: 22.23941,  time: 470.271
pressure: 999.7864, temp: 22.23941,  time: 484.738
pressure: 999.7864, temp: 22.23941,  time: 499.304
pressure: 1000.085, temp: 22.25638,  time: 513.846
pressure: 999.5475, temp: 22.25638,  time: 528.379
pressure: 1000.115, temp: 22.27336,  time: 542.986
pressure: 1000.384, temp: 22.27336,  time: 557.53
pressure: 1000.384, temp: 22.27336,  time: 572.142
pressure: 1000.115, temp: 22.27336,  time: 586.681
pressure: 1000.115, temp: 22.27336,  time: 601.216
pressure: 999.8463, temp: 22.27336,  time: 615.805
pressure: 1000.145, temp: 22.29033,  time: 630.359
pressure: 999.8463, temp: 22.27336,  time: 644.96
pressure: 999.8463, temp: 22.27336,  time: 659.561
pressure: 999.8463, temp: 22.27336,  time: 674.163
pressure: 1000.115, temp: 22.27336,  time: 688.763
pressure: 999.8463, temp: 22.27336,  time: 703.404
pressure: 999.5775, temp: 22.27336,  time: 718.11
pressure: 1000.115, temp: 22.27336,  time: 732.859
